Category,Name,Price,Rating,Reviews,URL,Price_Category,Est_Revenue
Mobile,ABBREE AR-771S SMA Female Universal Soft Antenna For Baofeng UV5R UV5RH BF888S Quansheng,5.41,3.7,10,https://www.banggood.com/ABBREE-AR-771S-SMA-Female-Universal-Soft-Antenna-For-Baofeng-UV5R-UV5RH-BF888S-Quansheng-p-2036442.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6308406,Budget,54.1
Mobile,Chameleon 3.0 Smart Card Emulator Compatible with NFC Reader Writer RFID Smart Chip ID IC Reader Tag Copyer,18.57,4.9,356,https://www.banggood.com/Chameleon-3_0-Smart-Card-Emulator-Compatible-with-NFC-Reader-Writer-RFID-Smart-Chip-ID-IC-Reader-Tag-Copyer-p-2041415.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287830,Standard,6610.92
Mobile,Laser Engraving Blank Aluminum Sheets 86x54x021mm Smooth Surface for Business Cards Gift Cards DIY Projects,7.73,4.5,478,https://www.banggood.com/Laser-Engraving-Blank-Aluminum-Sheets-86x54x021mm-Smooth-Surface-for-Business-Cards-Gift-Cards-DIY-Projects-p-2043312.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287830,Budget,3694.94
Mobile,WG39 WiFi IP Camera 1080P Full Color Night Vision IP66 Waterproof Two Way Audio Pan Tilt Control AI Motion Monitoring EU Plug Security Camera,29.41,4.9,142,https://www.banggood.com/WG39-WiFi-IP-Camera-1080P-Full-Color-Night-Vision-IP66-Waterproof-Two-Way-Audio-Pan-Tilt-Control-AI-Motion-Monitoring-EU-Plug-Security-Camera-p-2035242.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=47184,Premium,4176.22
Mobile,0.5-470MHz RF Signal Generator for FM Walkie-Talkie Sensitivity Test with CTCSS & 800Hz Modulation -120dBm Accuracy,41.02,4.5,436,https://www.banggood.com/0_5-470MHz-RF-Signal-Generator-for-FM-Walkie-Talkie-Sensitivity-Test-with-CTCSS-and-800Hz-Modulation-120dBm-Accuracy-p-2036459.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=229,Premium,17884.72
Mobile,FNIRSI-FNB58 USB QC/PD Voltage and Current Meter Tester Type-C Multi-functional Fast Charging Tester HD Screen Display Human-Computer Interaction Cable Detection Measure Module,27.86,3.5,362,https://www.banggood.com/FNIRSI-FNB58-USB-QC-or-PD-Voltage-and-Current-Meter-Tester-Type-C-Multi-functional-Fast-Charging-Tester-HD-Screen-Display-Human-Computer-Interaction-Cable-Detection-Measure-Module-p-1969833.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6321012,Standard,10085.32
Mobile,RANA Z Axis Lift Height Adjuster 55mm Stroke Sheet Metal Design Laser Module Focusing Control TT-5.5S TTS-25 TTS-55 TTS-10 Engraving Machine Accessory,13.15,4.3,289,https://www.banggood.com/RANA-Z-Axis-Lift-Height-Adjuster-55mm-Stroke-Sheet-Metal-Design-Laser-Module-Focusing-Control-TT-5_5S-TTS-25-TTS-55-TTS-10-Engraving-Machine-Accessory-p-2040923.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287830,Standard,3800.35
Mobile,PGST PG-103 Tuya Wireless Alarm System for Home Burglar Security WiFi GSM APP Voice Control Support Alexa Google Assistant,33.28,3.9,215,https://www.banggood.com/PGST-PG-103-Tuya-Wireless-Alarm-System-for-Home-Burglar-Security-WiFi-GSM-APP-Voice-Control-Support-Alexa-Google-Assistant-p-2004950.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Premium,7155.2
Mobile,AMNVOLT ATR1000 1000W 1.8-30MHz Automatic Antenna Tuner HF Shortwave Radio Tuner Supports WIFI Remote Control For YAESU ICOM,232.24,3.8,409,https://www.banggood.com/AMNVOLT-ATR1000-1000W-1_8-30MHz-Automatic-Antenna-Tuner-HF-Shortwave-Radio-Tuner-Supports-WIFI-Remote-Control-For-YAESU-ICOM-p-2042560.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287830,Premium,94986.16
Mobile,"SCULPFUN S9  Air Assist Nozzle Kit without Air Pump, High Speed Air Assist, Full Metal Structure",23.22,3.8,352,"https://www.banggood.com/SCULPFUN-S9-Air-Assist-Nozzle-Kit-without-Air-Pump,High-Speed-Air-Assist,Full-Metal-Structure-p-1963500.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0",Standard,8173.44
Mobile,DC1018p DC1036p 5V/9V/12V Large Capacity UPS For Router Mini UPS Uninterrupted Power Supply DC1018p/DC1036p Ion Backup Battery,17.8,4.4,186,https://www.banggood.com/DC1018p-DC1036p-5V-or-9V-or-12V-Large-Capacity-UPS-For-Router-Mini-UPS-Uninterrupted-Power-Supply-DC1018p-or-DC1036p-Ion-Backup-Battery-p-2032635.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=471846332500,Standard,3310.8
Mobile,12V/24V/36V/48V 8-70V LCD Acid Lead 3.7V Lithium Battery Capacity Indicator Digital Voltmeter,4.17,3.8,251,https://www.banggood.com/12V-or-24V-or-36V-or-48V-8-70V-LCD-Acid-Lead-3_7V-Lithium-Battery-Capacity-Indicator-Digital-Voltmeter-p-1326158.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,1046.67
Mobile,SCULPFUN S9/S10 standard limit switch  Open homing positioning function  Perfect match S9/S10 Easy to install  Direct use no need purchasing additional accessories,13.93,4.5,75,https://www.banggood.com/SCULPFUN-S9-or-S10-standard-limit-switch-Open-homing-positioning-function-Perfect-match-S9-or-S10-Easy-to-install-Direct-use-no-need-purchasing-additional-accessories-p-1974938.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Standard,1044.75
Mobile,2 in 1 Version WiFi Function Tuya And Smart Life Smoke Detector Sensor & Carbon Monoxide Co Gas Detector Smoke Fire Sound Alarm,13.15,3.4,63,https://www.banggood.com/2-in-1-Version-WiFi-Function-Tuya-And-Smart-Life-Smoke-Detector-Sensor-and-Carbon-Monoxide-Co-Gas-Detector-Smoke-Fire-Sound-Alarm-p-1978139.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6327276,Standard,828.45
Mobile,ABBREE AR-806 AR-806+ Dual Band Mini Antenna 136-174MHz 400-480MHz SMA-Female High Gain for Baofeng UV-5R BF-888S Walkie Talkie,4.64,4.5,111,https://www.banggood.com/ABBREE-AR-806-AR-806+-Dual-Band-Mini-Antenna-136-174MHz-400-480MHz-SMA-Female-High-Gain-for-Baofeng-UV-5R-BF-888S-Walkie-Talkie-p-2028878.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6331085,Budget,515.04
Mobile,Anti-lose Tracker for iOS Airtag Replacement via Find My Bluetooth GPS Tracker for Luggage iOS MFi Key Finder,6.19,3.8,199,https://www.banggood.com/Anti-lose-Tracker-for-iOS-Airtag-Replacement-via-Find-My-Bluetooth-GPS-Tracker-for-Luggage-iOS-MFi-Key-Finder-p-2033271.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6327276,Budget,1231.81
Mobile,ABBREE AR-805S Dual Band Antenna 144MHz 430MHz 10W SMA-Female Connector High Gain Compact Design for Handheld Radios,4.25,4.4,334,https://www.banggood.com/ABBREE-AR-805S-Dual-Band-Antenna-144MHz-430MHz-10W-SMA-Female-Connector-High-Gain-Compact-Design-for-Handheld-Radios-p-2028877.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=527743,Budget,1419.5
Mobile,BAOFENG 2 Pins Plug USB Programming Cable for Walkie Talkie for UV-5R serise BF-888S Walkie Talkie Accessories,4.25,4.6,68,https://www.banggood.com/BAOFENG-2-Pins-Plug-USB-Programming-Cable-for-Walkie-Talkie-for-UV-5R-serise-BF-888S-Walkie-Talkie-Accessories-p-1738108.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,289.0
Mobile,8.5 x 5.5cm 400 Tie Points 400 Holes Solderless Breadboard Bread Board,2.78,3.2,435,https://www.banggood.com/8_5-x-5_5cm-400-Tie-Points-400-Holes-Solderless-Breadboard-Bread-Board-p-91872.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,1209.3
Mobile,ABBREE AR-188 SMA-Female Tactical Antenna Dual Band 25W UHF/VHF 136-174MHz 400-520MHz High Gain Compatible With Baofeng Radios Enhanced Signal Reception,4.25,4.8,362,https://www.banggood.com/ABBREE-AR-188-SMA-Female-Tactical-Antenna-Dual-Band-25W-UHF-or-VHF-136-174MHz-400-520MHz-High-Gain-Compatible-With-Baofeng-Radios-Enhanced-Signal-Reception-p-2031219.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,1538.5
Mobile,ABBREE AR-795 Walkie Talkie Antenna UV-795 Dual Band High Gain SMA-Female V/UHF Antenna for Baofeng UV-5R UV-32 UV-21 PRO Quansheng K5 TK11,5.41,3.6,495,https://www.banggood.com/ABBREE-AR-795-Walkie-Talkie-Antenna-UV-795-Dual-Band-High-Gain-SMA-Female-V-or-UHF-Antenna-for-Baofeng-UV-5R-UV-32-UV-21-PRO-Quansheng-K5-TK11-p-2039743.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6334679,Budget,2677.95
Mobile,Contactless Smart Card Emulator ID IC Chip Detect Card RFID Tag Emulator Compliant with NFC Reading Writer,19.35,3.4,195,https://www.banggood.com/Contactless-Smart-Card-Emulator-ID-IC-Chip-Detect-Card-RFID-Tag-Emulator-Compliant-with-NFC-Reading-Writer-p-2041048.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=530695,Standard,3773.25
Mobile,Two Way Radio Walkie Talkie 2 Pin Radio Handheld Microphone Speaker for Motorola BAOFENG PUXING,4.64,3.7,16,https://www.banggood.com/Two-Way-Radio-Walkie-Talkie-2-Pin-Radio-Handheld-Microphone-Speaker-for-Motorola-BAOFENG-PUXING-p-1288856.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,74.24
Mobile,Signal Amplifier 100k-6GHz Full Band Low Noise 9037BAT-LNA RF Amplifier High Linearity Ultra-Low Noise Gain Block Amplifier,10.06,4.4,375,https://www.banggood.com/Signal-Amplifier-100k-6GHz-Full-Band-Low-Noise-9037BAT-LNA-RF-Amplifier-High-Linearity-Ultra-Low-Noise-Gain-Block-Amplifier-p-2012844.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,3772.5
Mobile,JYETech DSO183 DIY Oscilloscope Kit 500KHz ADC Built in Signal Generator Waveform Display for Electronic Competition Training,12.21,3.5,317,https://www.banggood.com/JYETech-DSO183-DIY-Oscilloscope-Kit-500KHz-ADC-Built-in-Signal-Generator-Waveform-Display-for-Electronic-Competition-Training-p-2035976.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6321524,Budget,3870.57
Mobile,Donut AM MW/SW Mini Loop Antenna+High Resistance Amplifier Kit for HFDY Malahiteam DSP DSP2 Receiver HF Middle Wave,22.22,4.4,309,https://www.banggood.com/Donut-AM-MW-or-SW-Mini-Loop-Antenna+High-Resistance-Amplifier-Kit-for-HFDY-Malahiteam-DSP-DSP2-Receiver-HF-Middle-Wave-p-1997437.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Standard,6865.98
Mobile,Hohem M7 iSteady M7 Cell Phone Gimbal Stabilizer 3-axis Anti-Shake Stands Extendable Selfie Stick for Live Vlog,205.15,4.9,210,https://www.banggood.com/Hohem-M7-iSteady-M7-Cell-Phone-Gimbal-Stabilizer-3-axis-Anti-Shake-Stands-Extendable-Selfie-Stick-for-Live-Vlog-p-2029635.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6331384,Premium,43081.5
Mobile,KEWEISI KWS-1902L Type-C Tester 4-30V 0-8A Power Meter USB Fast Charging Monitor Bidirectional Testing TFT Display High Precision Voltage Current Measurement,7.42,4.1,262,https://www.banggood.com/KEWEISI-KWS-1902L-Type-C-Tester-4-30V-0-8A-Power-Meter-USB-Fast-Charging-Monitor-Bidirectional-Testing-TFT-Display-High-Precision-Voltage-Current-Measurement-p-2041769.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287845,Budget,1944.04
Mobile,5Pcs LM2596 DC-DC Voltage Regulator Adjustable Step Down Power Supply Module With Display,8.51,3.4,37,https://www.banggood.com/5Pcs-LM2596-DC-DC-Voltage-Regulator-Adjustable-Step-Down-Power-Supply-Module-With-Display-p-1180685.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,314.87
Mobile,XY6020L 6-70V CNC Adjustable Stabilized Voltage Power Supply Constant Voltage Constant Current 20A/1200W Buck Module,6.96,3.3,192,https://www.banggood.com/XY6020L-6-70V-CNC-Adjustable-Stabilized-Voltage-Power-Supply-Constant-Voltage-Constant-Current-20A-or-1200W-Buck-Module-p-1995536.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6336066,Budget,1336.32
Mobile,LILYGO® T-Deck Pro ESP32-S3 Development Board 4G/PCM5102A/LoRa/GPS E-Paper Touchscreen QWIIC Interface IoT Communication Device,89.02,3.1,450,https://www.banggood.com/LILYGO-T-Deck-Pro-ESP32-S3-Development-Board-4G-or-PCM5102A-or-LoRa-or-GPS-E-Paper-Touchscreen-QWIIC-Interface-IoT-Communication-Device-p-2036455.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=63241736333564,Premium,40059.0
Mobile,6 Digits DIY Clock Kit Auto Display Time DIY Alarm Clock Soldering Practice Kit for Students and Diyers DC4.5V-5.5V,7.73,3.6,175,https://www.banggood.com/6-Digits-DIY-Clock-Kit-Auto-Display-Time-DIY-Alarm-Clock-Soldering-Practice-Kit-for-Students-and-Diyers-DC4_5V-5_5V-p-2009342.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6314576,Budget,1352.75
Mobile,HackRF One Bareboard NewMayhem Firmware V1.7.3 Hackrf One 1MHz-6GHz Software Defined Radio,74.31,4.7,153,https://www.banggood.com/HackRF-One-Bareboard-NewMayhem-Firmware-V1_7_3-Hackrf-One-1MHz-6GHz-Software-Defined-Radio-p-1998396.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Premium,11369.43
Mobile,1003L 10,30.96,3.8,219,https://www.banggood.com/1003L-10-inch-IPS-Digital-Picture-Frame-1280x800-HD-Photo-Video-Player-Remote-Control-Calendar-Clock-Plug-and-Play-SD-or-USB-Wall-Mount-Home-Decor-Gift-for-Family-p-2032652.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=471846287845,Premium,6780.24
Mobile,Electromagnetic DIY Electronic Kit Long-range Projectile High-voltage Coil Booster Circuit Board Production Welding Electronic Science Experiment,6.96,4.7,317,https://www.banggood.com/Electromagnetic-DIY-Electronic-Kit-Long-range-Projectile-High-voltage-Coil-Booster-Circuit-Board-Production-Welding-Electronic-Science-Experiment-p-2011151.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6309505,Budget,2206.32
Mobile,Geekcreit® DIY Radio Electronic Kit Parts 51 Single-chip FM Digital Sound Machine,9.75,4.9,281,https://www.banggood.com/Geekcreit-DIY-Radio-Electronic-Kit-Parts-51-Single-chip-FM-Digital-Sound-Machine-p-1982860.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Budget,2739.75
Mobile,LILYGO® T-Display-S3 ESP32-S3 1.9 inch ST7789 LCD Display Development Board WIFI Bluetooth5.0 Wireless Module 170*320 Resolution,12.38,4.9,489,https://www.banggood.com/LILYGO-T-Display-S3-ESP32-S3-1_9-inch-ST7789-LCD-Display-Development-Board-WIFI-Bluetooth5_0-Wireless-Module-170+320-Resolution-p-1993268.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6320854,Budget,6053.82
Mobile,AlgoLaser Simple Rotary Roller Plug and Play for 5-100mm Diameter Objects Laser Engraving Parts Accessory,46.44,4.7,109,https://www.banggood.com/AlgoLaser-Simple-Rotary-Roller-Plug-and-Play-for-5-100mm-Diameter-Objects-Laser-Engraving-Parts-Accessory-p-2037010.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287830,Premium,5061.96
Mobile,RIDEN® RD6018 RD6018W RD6024 RD6024W RD6030 Digital Switching Power Supply Case S800 Shell For Voltage Converter,27.86,4.9,87,https://www.banggood.com/RIDEN-RD6018-RD6018W-RD6024-RD6024W-RD6030-Digital-Switching-Power-Supply-Case-S800-Shell-For-Voltage-Converter-p-1995241.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6323987,Standard,2423.82
Mobile,ST-15B 87-108MHz 15W FM Broadcast Transmitter Stereo PLL FM Radio Broadcast Station,62.67,3.5,392,https://www.banggood.com/ST-15B-87-108MHz-15W-FM-Broadcast-Transmitter-Stereo-PLL-FM-Radio-Broadcast-Station-p-2043154.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6333530,Premium,24566.64
Mobile,Sipeed NanoKVM PiKVM Mini Remote Control Server 1080P 60fps RISC-V USB OLED Display Development Board,29.77,4.8,194,https://www.banggood.com/Sipeed-NanoKVM-PiKVM-Mini-Remote-Control-Server-1080P-60fps-RISC-V-USB-OLED-Display-Development-Board-p-2032971.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6332583,Premium,5775.38
Mobile,RF 2-in-1 IoT Module for M5Stack StickCPlus StickC Plus Extension with NRF24 2.4GHz and CC1101 433MHz Support Bruce Firmware,21.36,4.7,444,https://www.banggood.com/RF-2-in-1-IoT-Module-for-M5Stack-StickCPlus-StickC-Plus-Extension-with-NRF24-2_4GHz-and-CC1101-433MHz-Support-Bruce-Firmware-p-2038692.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6300084,Standard,9483.84
Mobile,NITECORE BB nano 40000RPM Electric Camera Air Blower Mini High-speed Cordless Vacuum Cleaner Len Sensor Duster for Cameras Keyboard Anime Car Pet,23.99,3.5,215,https://www.banggood.com/NITECORE-BB-nano-40000RPM-Electric-Camera-Air-Blower-Mini-High-speed-Cordless-Vacuum-Cleaner-Len-Sensor-Duster-for-Cameras-Keyboard-Anime-Car-Pet-p-2008799.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Standard,5157.85
Mobile,High Impedance Amplifier for SDR Walkie Talkie Small Loop Antenna HackRF One Donut Antenna,10.77,4.9,199,https://www.banggood.com/High-Impedance-Amplifier-for-SDR-Walkie-Talkie-Small-Loop-Antenna-HackRF-One-Donut-Antenna-p-1997436.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6287830,Budget,2143.23
Mobile,RIDEN® 1500W AC110V/220V to DC 68V Regulated Switching Power Supply for RD6018 RD6024 RD6030,79.27,3.2,146,https://www.banggood.com/RIDEN-1500W-AC110V-or-220V-to-DC-68V-Regulated-Switching-Power-Supply-for-RD6018-RD6024-RD6030-p-1995203.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=0,Premium,11573.42
Mobile,Graphics Card Docking Station Video Card Dock Station Beast Oculink PCI-E 4.0 X4 Laptop for Oculink Interface,41.8,3.3,173,https://www.banggood.com/Graphics-Card-Docking-Station-Video-Card-Dock-Station-Beast-Oculink-PCI-E-4_0-X4-Laptop-for-Oculink-Interface-p-2007344.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6325495,Premium,7231.4
Mobile,2.4GHz Microwave RF Power Amplifier Module 10W Output 40dB Gain High-Frequency Amplifier Board for Wireless Communication Systems,26.31,3.4,290,https://www.banggood.com/2_4GHz-Microwave-RF-Power-Amplifier-Module-10W-Output-40dB-Gain-High-Frequency-Amplifier-Board-for-Wireless-Communication-Systems-p-2024404.html?rmmds=ElectronicsFlashDeals&cur_warehouse=CN&ID=6329856,Standard,7629.9
